beatid;melid;chord;Root_pitch;chord_info;chord_map;triad;added_note
111288;384;G7;G;7;7;M;m7
111292;384;C7;C;7;7;M;m7
111296;384;G7;G;7;7;M;m7
111300;384;C7;C;7;7;M;m7
111304;384;G7;G;7;7;M;m7
111308;384;C7;C;7;7;M;m7
111312;384;G7;G;7;7;M;m7
111316;384;C7;C;7;7;M;m7
111320;384;C7;C;7;7;M;m7
111324;384;C7;C;7;7;M;m7
111328;384;G7;G;7;7;M;m7
111332;384;C7;C;7;7;M;m7
111336;384;G7;G;7;7;M;m7
111340;384;C7;C;7;7;M;m7
111344;384;G7;G;7;7;M;m7
111348;384;C7;C;7;7;M;m7
111352;384;G7;G;7;7;M;m7
111356;384;C7;C;7;7;M;m7
111360;384;G7;G;7;7;M;m7
111364;384;C7;C;7;7;M;m7
111368;384;G7;G;7;7;M;m7
111372;384;C7;C;7;7;M;m7
111376;384;G7;G;7;7;M;m7
111380;384;C7;C;7;7;M;m7
111384;384;NC;N;No Chord;C;none;none
111386;385;NC;N;No Chord;C;none;none
111394;385;C69;C;69;6;M;6
111398;385;E-7;E;-7;-7;-;m7
111400;385;A7;A;7;7;M;m7
111402;385;D-7;D;-7;-7;-;m7
111404;385;G7;G;7;7;M;m7
111406;385;C69;C;69;6;M;6
111410;385;C69;C;69;6;M;6
111414;385;E-7;E;-7;-7;-;m7
111416;385;A7;A;7;7;M;m7
111418;385;D-7;D;-7;-7;-;m7
111420;385;G7;G;7;7;M;m7
111422;385;C69;C;69;6;M;6
111426;385;Em7b5;E;m7b5;-7b5;half;m7
111430;385;A79#;A;79#;7;M;m7
111434;385;D-7;D;-7;-7;-;m7
111438;385;G7;G;7;7;M;m7
111442;385;C69;C;69;6;M;6
111444;385;C7;C;7;7;M;m7
111446;385;Fj7;F;j7;j7;M;j7
111448;385;F#o;F#;o;o;o;none
111450;385;C/G;C;/G;;M;none
111452;385;G7;G;7;7;M;m7
111454;385;C79;C;79;7;M;m7
111458;385;C69;C;69;6;M;6
111462;385;E-7;E;-7;-7;-;m7
111464;385;A7;A;7;7;M;m7
111466;385;D-7;D;-7;-7;-;m7
111470;385;C69;C;69;6;M;6
111474;385;C69;C;69;6;M;6
111478;385;E-7;E;-7;-7;-;m7
111480;385;A7;A;7;7;M;m7
111482;385;D-7;D;-7;-7;-;m7
111484;385;G7;G;7;7;M;m7
111486;385;C69;C;69;6;M;6
111490;385;Em7b5;E;m7b5;-7b5;half;m7
111494;385;A79#;A;79#;7;M;m7
111498;385;D-7;D;-7;-7;-;m7
111502;385;G7;G;7;7;M;m7
111506;385;C69;C;69;6;M;6
111508;385;C7/E;C;7/E;7;M;m7
111510;385;F;F;;;M;none
111512;385;F#o;F#;o;o;o;none
111514;385;C/G;C;/G;;M;none
111516;385;G7;G;7;7;M;m7
111518;385;C79;C;79;7;M;m7
111522;385;C69;C;69;6;M;6
111526;385;E-7;E;-7;-7;-;m7
111528;385;A7;A;7;7;M;m7
111530;385;D-7;D;-7;-7;-;m7
111532;385;G7;G;7;7;M;m7
111534;385;C69;C;69;6;M;6
111538;385;C69;C;69;6;M;6
111542;385;E-7;E;-7;-7;-;m7
111544;385;A7;A;7;7;M;m7
111546;385;D-7;D;-7;-7;-;m7
111548;385;G7;G;7;7;M;m7
111550;385;C69;C;69;6;M;6
111558;385;A79#;A;79#;7;M;m7
111562;385;D-7;D;-7;-7;-;m7
111566;385;G7;G;7;7;M;m7
111570;385;C69;C;69;6;M;6
111572;385;C7/E;C;7/E;7;M;m7
111574;385;F;F;;;M;none
111576;385;F#o;F#;o;o;o;none
111578;385;C/G;C;/G;;M;none
111580;385;G7;G;7;7;M;m7
111582;385;C79;C;79;7;M;m7
111586;385;C69;C;69;6;M;6
111590;385;E-7;E;-7;-7;-;m7
111592;385;A7;A;7;7;M;m7
111594;385;D-7;D;-7;-7;-;m7
111596;385;G7;G;7;7;M;m7
111598;385;C69;C;69;6;M;6
111602;385;C69;C;69;6;M;6
111606;385;E-7;E;-7;-7;-;m7
111608;385;A7;A;7;7;M;m7
111610;385;D-7;D;-7;-7;-;m7
111612;385;G7;G;7;7;M;m7
111614;385;C69;C;69;6;M;6
111618;385;Em7b5;E;m7b5;-7b5;half;m7
111622;385;A79#;A;79#;7;M;m7
111626;385;D-7;D;-7;-7;-;m7
111630;385;G7;G;7;7;M;m7
111634;385;C69;C;69;6;M;6
111636;385;C7/E;C;7/E;7;M;m7
111638;385;F;F;;;M;none
111640;385;F#o;F#;o;o;o;none
111642;385;C/G;C;/G;;M;none
111644;385;G7;G;7;7;M;m7
111646;385;C79;C;79;7;M;m7
111650;385;C69;C;69;6;M;6
111654;385;E-7;E;-7;-7;-;m7
111656;385;A7;A;7;7;M;m7
111658;385;D-7;D;-7;-7;-;m7
111660;385;G7;G;7;7;M;m7
111662;385;C69;C;69;6;M;6
111666;385;C69;C;69;6;M;6
111670;385;E-7;E;-7;-7;-;m7
111672;385;A7;A;7;7;M;m7
111674;385;D-7;D;-7;-7;-;m7
111676;385;G7;G;7;7;M;m7
111678;385;C69;C;69;6;M;6
111682;385;Em7b5;E;m7b5;-7b5;half;m7
111686;385;A79#;A;79#;7;M;m7
111690;385;D-7;D;-7;-7;-;m7
111694;385;G7;G;7;7;M;m7
111698;385;C69;C;69;6;M;6
111700;385;C7/E;C;7/E;7;M;m7
111702;385;F;F;;;M;none
111704;385;F#o;F#;o;o;o;none
111706;385;C/G;C;/G;;M;none
111708;385;G7;G;7;7;M;m7
111710;385;C79;C;79;7;M;m7
111714;385;C79;C;79;7;M;m7
111718;385;E-7;E;-7;-7;-;m7
111720;385;A7;A;7;7;M;m7
111721;386;NC;N;No Chord;C;none;none
111725;386;C69;C;69;6;M;6
111729;386;E-7;E;-7;-7;-;m7
111731;386;A7;A;7;7;M;m7
111733;386;D-7;D;-7;-7;-;m7
111735;386;G7;G;7;7;M;m7
111737;386;C69;C;69;6;M;6
111741;386;C69;C;69;6;M;6
111745;386;E-7;E;-7;-7;-;m7
111747;386;A7;A;7;7;M;m7
111749;386;D-7;D;-7;-7;-;m7
111751;386;G7;G;7;7;M;m7
111753;386;C69;C;69;6;M;6
111757;386;Em7b5;E;m7b5;-7b5;half;m7
111761;386;A79#;A;79#;7;M;m7
111765;386;D-7;D;-7;-7;-;m7
111769;386;G7;G;7;7;M;m7
111773;386;C69;C;69;6;M;6
111775;386;C7/E;C;7/E;7;M;m7
111777;386;F;F;;;M;none
111779;386;F#o;F#;o;o;o;none
111781;386;C/G;C;/G;;M;none
111783;386;G7;G;7;7;M;m7
111785;386;C79;C;79;7;M;m7
111789;386;C69;C;69;6;M;6
111793;386;E-7;E;-7;-7;-;m7
111795;386;A7;A;7;7;M;m7
111797;386;D-7;D;-7;-7;-;m7
111799;386;G7;G;7;7;M;m7
111801;386;C69;C;69;6;M;6
111805;386;C69;C;69;6;M;6
111809;386;E-7;E;-7;-7;-;m7
111811;386;A7;A;7;7;M;m7
111813;386;D-7;D;-7;-7;-;m7
111815;386;G7;G;7;7;M;m7
111817;386;C69;C;69;6;M;6
111821;386;Em7b5;E;m7b5;-7b5;half;m7
111825;386;A79#;A;79#;7;M;m7
111829;386;D-7;D;-7;-7;-;m7
111833;386;G7;G;7;7;M;m7
111837;386;C69;C;69;6;M;6
111839;386;C7/E;C;7/E;7;M;m7
111841;386;F;F;;;M;none
111843;386;F#o;F#;o;o;o;none
111845;386;C/G;C;/G;;M;none
111847;386;G7;G;7;7;M;m7
111849;386;C79;C;79;7;M;m7
111853;386;C69;C;69;6;M;6
111857;386;E-7;E;-7;-7;-;m7
111859;386;A7;A;7;7;M;m7
111861;386;D-7;D;-7;-7;-;m7
111863;386;G7;G;7;7;M;m7
111865;386;C69;C;69;6;M;6
111869;386;C69;C;69;6;M;6
111873;386;E-7;E;-7;-7;-;m7
111875;386;A7;A;7;7;M;m7
111877;386;D-7;D;-7;-7;-;m7
111879;386;G7;G;7;7;M;m7
111881;386;C69;C;69;6;M;6
111885;386;Em7b5;E;m7b5;-7b5;half;m7
111889;386;A79#;A;79#;7;M;m7
111893;386;D-7;D;-7;-7;-;m7
111897;386;G7;G;7;7;M;m7
111901;386;C69;C;69;6;M;6
111903;386;C7/E;C;7/E;7;M;m7
111905;386;F;F;;;M;none
111907;386;F#o;F#;o;o;o;none
111909;386;C/G;C;/G;;M;none
111911;386;G7;G;7;7;M;m7
111913;386;C79;C;79;7;M;m7
111917;386;C69;C;69;6;M;6
111921;386;E-7;E;-7;-7;-;m7
111923;386;A7;A;7;7;M;m7
111925;386;D-7;D;-7;-7;-;m7
111927;386;G7;G;7;7;M;m7
111929;386;C69;C;69;6;M;6
111933;386;C69;C;69;6;M;6
111937;386;E-7;E;-7;-7;-;m7
111939;386;A7;A;7;7;M;m7
111941;386;D-7;D;-7;-7;-;m7
111943;386;G7;G;7;7;M;m7
111945;386;C69;C;69;6;M;6
111949;386;Em7b5;E;m7b5;-7b5;half;m7
111953;386;A79#;A;79#;7;M;m7
111957;386;D-7;D;-7;-7;-;m7
111961;386;G7;G;7;7;M;m7
111965;386;C69;C;69;6;M;6
111967;386;C7/E;C;7/E;7;M;m7
111969;386;F;F;;;M;none
111971;386;F#o;F#;o;o;o;none
111973;386;C/G;C;/G;;M;none
111975;386;G7;G;7;7;M;m7
111977;386;C79;C;79;7;M;m7
111981;386;C79;C;79;7;M;m7
111985;386;E-7;E;-7;-7;-;m7
111987;386;A7;A;7;7;M;m7
111989;386;D-7;D;-7;-7;-;m7
111991;387;Bb7;A#;7;7;M;m7
112007;387;Eb7;D#;7;7;M;m7
112015;387;Bb7;A#;7;7;M;m7
112023;387;C-7;C;-7;-7;-;m7
112027;387;F7;F;7;7;M;m7
112031;387;Bb7;A#;7;7;M;m7
112039;387;Bb7;A#;7;7;M;m7
112043;387;Eb7;D#;7;7;M;m7
112047;387;Bb7;A#;7;7;M;m7
112055;387;Eb7;D#;7;7;M;m7
112063;387;Bb7;A#;7;7;M;m7
112067;387;G7;G;7;7;M;m7
112071;387;C-7;C;-7;-7;-;m7
112075;387;F7;F;7;7;M;m7
112079;387;Bb7;A#;7;7;M;m7
112087;387;Bb7;A#;7;7;M;m7
112091;387;Eb7;D#;7;7;M;m7
112095;387;Bb7;A#;7;7;M;m7
112103;387;Eb7;D#;7;7;M;m7
112111;387;Bb7;A#;7;7;M;m7
112119;387;C-7;C;-7;-7;-;m7
112123;387;F7;F;7;7;M;m7
112127;387;Bb7;A#;7;7;M;m7
112135;387;Bb7;A#;7;7;M;m7
112139;387;Eb7;D#;7;7;M;m7
112143;387;Bb7;A#;7;7;M;m7
112151;387;Eb7;D#;7;7;M;m7
112155;387;Ab7;G#;7;7;M;m7
112159;387;Bb7;A#;7;7;M;m7
112167;387;C-7;C;-7;-7;-;m7
112171;387;F7;F;7;7;M;m7
112175;387;Bb7;A#;7;7;M;m7
112183;387;Bb7;A#;7;7;M;m7
112187;387;Eb7;D#;7;7;M;m7
112191;387;Bb7;A#;7;7;M;m7
112199;387;Eb7;D#;7;7;M;m7
112203;387;Bb7;A#;7;7;M;m7
112215;387;C-7;C;-7;-7;-;m7
112219;387;Fo;F;o;o;o;none
112223;387;Bb7;A#;7;7;M;m7
112231;387;Bb7;A#;7;7;M;m7
112235;387;Eb7;D#;7;7;M;m7
112239;387;Bb7;A#;7;7;M;m7
112247;387;Eb7;D#;7;7;M;m7
112255;387;Bb7;A#;7;7;M;m7
112259;387;G7;G;7;7;M;m7
112263;387;C-7;C;-7;-7;-;m7
112267;387;F7;F;7;7;M;m7
112271;387;Bb7;A#;7;7;M;m7
112279;387;Bb7;A#;7;7;M;m7
112283;387;Eb7;D#;7;7;M;m7
112285;387;Eb-7;D#;-7;-7;-;m7
112287;387;Bb7;A#;7;7;M;m7
112291;387;F-7;F;-7;-7;-;m7
112293;387;Bb7;A#;7;7;M;m7
112295;387;Eb7;D#;7;7;M;m7
112299;387;Eb-7;D#;-7;-7;-;m7
112303;387;D-7;D;-7;-7;-;m7
112307;387;C#-7;C#;-7;-7;-;m7
112311;387;C-7;C;-7;-7;-;m7
112315;387;F7;F;7;7;M;m7
112319;387;Bb7;A#;7;7;M;m7
112325;387;F7;F;7;7;M;m7
112327;387;Bb7;A#;7;7;M;m7
112331;387;Eb7;D#;7;7;M;m7
112335;387;Bb7;A#;7;7;M;m7
112343;387;Eb7;D#;7;7;M;m7
112351;387;Bb7;A#;7;7;M;m7
112359;387;C-7;C;-7;-7;-;m7
112363;387;F7;F;7;7;M;m7
112367;387;Bb7;A#;7;7;M;m7
112369;387;G7;G;7;7;M;m7
112371;387;C-7;C;-7;-7;-;m7
112373;387;F7;F;7;7;M;m7
112375;387;Bb;A#;;;M;none
112380;388;NC;N;No Chord;C;none;none
112384;388;C;C;;;M;none
112388;388;F;F;;;M;none
112392;388;G7;G;7;7;M;m7
112396;388;C;C;;;M;none
112400;388;A7;A;7;7;M;m7
112404;388;D-7;D;-7;-7;-;m7
112408;388;G7;G;7;7;M;m7
112412;388;C;C;;;M;none
112416;388;C;C;;;M;none
112420;388;F;F;;;M;none
112424;388;G7;G;7;7;M;m7
112428;388;C;C;;;M;none
112432;388;A7;A;7;7;M;m7
112436;388;D-7;D;-7;-7;-;m7
112440;388;G7;G;7;7;M;m7
112444;388;C;C;;;M;none
112448;388;C;C;;;M;none
112452;388;F;F;;;M;none
112456;388;G7;G;7;7;M;m7
112460;388;C;C;;;M;none
112464;388;A7;A;7;7;M;m7
112468;388;D-7;D;-7;-7;-;m7
112472;388;G7;G;7;7;M;m7
112476;388;C;C;;;M;none
112480;388;C;C;;;M;none
112484;388;F;F;;;M;none
112488;388;G7;G;7;7;M;m7
112492;388;C;C;;;M;none
112496;388;A7;A;7;7;M;m7
112500;388;D-7;D;-7;-7;-;m7
112504;388;G7;G;7;7;M;m7
112508;388;C;C;;;M;none
112512;388;C;C;;;M;none
112516;388;F;F;;;M;none
112520;388;G7;G;7;7;M;m7
112524;388;C;C;;;M;none
112528;388;A7;A;7;7;M;m7
112532;388;D-7;D;-7;-7;-;m7
112536;388;G7;G;7;7;M;m7
112540;388;C;C;;;M;none
112544;388;C;C;;;M;none
112548;388;F7;F;7;7;M;m7
112552;388;G7;G;7;7;M;m7
112556;388;C;C;;;M;none
112560;388;A7;A;7;7;M;m7
112564;388;D-7;D;-7;-7;-;m7
112568;388;G7;G;7;7;M;m7
112572;388;C;C;;;M;none
112576;388;C;C;;;M;none
112580;388;F;F;;;M;none
112584;388;G7;G;7;7;M;m7
112588;388;C;C;;;M;none
112592;388;A7;A;7;7;M;m7
112596;388;D-7;D;-7;-7;-;m7
112600;388;G7;G;7;7;M;m7
112604;388;C;C;;;M;none
112608;388;C;C;;;M;none
112612;388;F;F;;;M;none
112616;388;G7;G;7;7;M;m7
112620;388;C;C;;;M;none
112624;388;A7;A;7;7;M;m7
112628;388;D-7;D;-7;-7;-;m7
112632;388;G7;G;7;7;M;m7
112636;388;C;C;;;M;none
112640;388;C;C;;;M;none
112644;388;F;F;;;M;none
112648;388;G7;G;7;7;M;m7
112652;388;C;C;;;M;none
112656;388;A7;A;7;7;M;m7
112660;388;D-7;D;-7;-7;-;m7
112664;388;G7;G;7;7;M;m7
112668;388;C;C;;;M;none
112672;388;C;C;;;M;none
112676;388;F;F;;;M;none
112680;388;G7;G;7;7;M;m7
112684;388;C;C;;;M;none
112688;388;A7;A;7;7;M;m7
112692;388;D-7;D;-7;-7;-;m7
112696;388;G7;G;7;7;M;m7
112700;388;C;C;;;M;none
112704;388;C;C;;;M;none
112708;388;F;F;;;M;none
112712;388;G7;G;7;7;M;m7
112716;388;C;C;;;M;none
112720;388;A7;A;7;7;M;m7
112724;388;D-7;D;-7;-7;-;m7
112728;388;G7;G;7;7;M;m7
112732;388;C;C;;;M;none
112736;388;C;C;;;M;none
112740;388;F;F;;;M;none
112744;388;G7;G;7;7;M;m7
112748;388;C;C;;;M;none
112752;388;A7;A;7;7;M;m7
112756;388;D-7;D;-7;-7;-;m7
112760;388;G7;G;7;7;M;m7
112764;388;C;C;;;M;none
112768;388;C;C;;;M;none
112772;388;F;F;;;M;none
112776;388;G7;G;7;7;M;m7
112780;388;C;C;;;M;none
112784;388;A7;A;7;7;M;m7
112788;388;D-7;D;-7;-7;-;m7
112792;388;G7;G;7;7;M;m7
112796;388;C;C;;;M;none
112800;388;NC;N;No Chord;C;none;none
112805;389;NC;N;No Chord;C;none;none
112809;389;C;C;;;M;none
112813;389;F;F;;;M;none
112817;389;G7;G;7;7;M;m7
112821;389;C;C;;;M;none
112825;389;A7;A;7;7;M;m7
112829;389;D-7;D;-7;-7;-;m7
112833;389;G7;G;7;7;M;m7
112837;389;C;C;;;M;none
112841;389;C;C;;;M;none
112845;389;F;F;;;M;none
112849;389;G7;G;7;7;M;m7
112853;389;C;C;;;M;none
112857;389;A7;A;7;7;M;m7
112861;389;D-7;D;-7;-7;-;m7
112865;389;G7;G;7;7;M;m7
112869;389;C;C;;;M;none
112873;389;C;C;;;M;none
112877;389;F;F;;;M;none
112881;389;G7;G;7;7;M;m7
112885;389;C;C;;;M;none
112889;389;A7;A;7;7;M;m7
112893;389;D-7;D;-7;-7;-;m7
112897;389;G7;G;7;7;M;m7
112901;389;C;C;;;M;none
112905;389;C;C;;;M;none
112909;389;F;F;;;M;none
112913;389;G7;G;7;7;M;m7
112917;389;C;C;;;M;none
112921;389;A7;A;7;7;M;m7
112925;389;D-7;D;-7;-7;-;m7
112929;389;G7;G;7;7;M;m7
112933;389;C;C;;;M;none
112937;389;C;C;;;M;none
112941;389;F;F;;;M;none
112945;389;G7;G;7;7;M;m7
112949;389;C;C;;;M;none
112953;389;A7;A;7;7;M;m7
112957;389;D-7;D;-7;-7;-;m7
112961;389;G7;G;7;7;M;m7
112965;389;C;C;;;M;none
112969;389;C;C;;;M;none
112973;389;F;F;;;M;none
112977;389;G7;G;7;7;M;m7
112981;389;C;C;;;M;none
112985;389;A7;A;7;7;M;m7
112989;389;D-7;D;-7;-7;-;m7
112993;389;G7;G;7;7;M;m7
112997;389;C;C;;;M;none
113001;389;C;C;;;M;none
113005;389;F;F;;;M;none
113009;389;G7;G;7;7;M;m7
113013;389;C;C;;;M;none
113017;389;A7;A;7;7;M;m7
113021;389;D-7;D;-7;-7;-;m7
113025;389;G7;G;7;7;M;m7
113029;389;C;C;;;M;none
113033;389;C;C;;;M;none
113037;389;F;F;;;M;none
113041;389;G7;G;7;7;M;m7
113045;389;C;C;;;M;none
113049;389;A7;A;7;7;M;m7
113053;389;D-7;D;-7;-7;-;m7
113057;389;G7;G;7;7;M;m7
113061;389;C;C;;;M;none
113065;389;C;C;;;M;none
113069;389;F;F;;;M;none
113073;389;G7;G;7;7;M;m7
113077;389;C;C;;;M;none
113081;389;A7;A;7;7;M;m7
113085;389;D-7;D;-7;-7;-;m7
113089;389;G7;G;7;7;M;m7
113093;389;C;C;;;M;none
113097;389;C;C;;;M;none
113101;389;F;F;;;M;none
113105;389;G7;G;7;7;M;m7
113109;389;C;C;;;M;none
113113;389;A7;A;7;7;M;m7
113117;389;D-7;D;-7;-7;-;m7
113121;389;G7;G;7;7;M;m7
113125;389;C;C;;;M;none
113129;389;C;C;;;M;none
113133;389;F;F;;;M;none
113137;389;G7;G;7;7;M;m7
113141;389;C;C;;;M;none
113145;389;A7;A;7;7;M;m7
113149;389;D-7;D;-7;-7;-;m7
113153;389;G7;G;7;7;M;m7
113157;389;C;C;;;M;none
113161;389;C;C;;;M;none
113165;389;F;F;;;M;none
113169;389;G7;G;7;7;M;m7
113173;389;C;C;;;M;none
113177;389;A7;A;7;7;M;m7
113181;389;D-7;D;-7;-7;-;m7
113185;389;G7;G;7;7;M;m7
113189;389;C;C;;;M;none
113193;389;C;C;;;M;none
113197;389;F;F;;;M;none
113201;389;G7;G;7;7;M;m7
113205;389;C;C;;;M;none
113209;389;A7;A;7;7;M;m7
113213;389;D-7;D;-7;-7;-;m7
113217;389;G7;G;7;7;M;m7
113221;389;C;C;;;M;none
113225;389;C;C;;;M;none
113229;389;F;F;;;M;none
113233;389;G7;G;7;7;M;m7
113237;389;C;C;;;M;none
113241;389;A7;A;7;7;M;m7
113245;389;D-7;D;-7;-7;-;m7
113249;389;G7;G;7;7;M;m7
113253;389;C;C;;;M;none
113257;389;C;C;;;M;none
113261;389;F;F;;;M;none
113265;389;G7;G;7;7;M;m7
113269;389;C;C;;;M;none
113273;389;A7;A;7;7;M;m7
113277;389;D-7;D;-7;-7;-;m7
113281;389;G7;G;7;7;M;m7
113285;389;C;C;;;M;none
113289;389;C;C;;;M;none
113293;389;F;F;;;M;none
113297;389;G7;G;7;7;M;m7
113301;389;C;C;;;M;none
113305;389;A7;A;7;7;M;m7
113309;389;D-7;D;-7;-7;-;m7
113313;389;G7;G;7;7;M;m7
113317;389;C;C;;;M;none
113321;389;C;C;;;M;none
113325;389;F;F;;;M;none
113329;389;G7;G;7;7;M;m7
113333;389;C;C;;;M;none
113337;389;A7;A;7;7;M;m7
113341;389;D-7;D;-7;-7;-;m7
113345;389;G7;G;7;7;M;m7
113349;389;C;C;;;M;none
113353;389;C;C;;;M;none
113357;389;F;F;;;M;none
113361;389;G7;G;7;7;M;m7
113365;389;C;C;;;M;none
113369;389;A7;A;7;7;M;m7
113373;389;D-7;D;-7;-7;-;m7
113377;389;G7;G;7;7;M;m7
113381;389;C;C;;;M;none
113385;389;C;C;;;M;none
113389;389;F;F;;;M;none
113393;389;G7;G;7;7;M;m7
113397;389;C;C;;;M;none
113401;389;A7;A;7;7;M;m7
113405;389;D-7;D;-7;-7;-;m7
113409;389;G7;G;7;7;M;m7
113413;389;C;C;;;M;none
113417;389;C;C;;;M;none
113419;390;Bb7;A#;7;7;M;m7
113423;390;Eb7;D#;7;7;M;m7
113427;390;Bb7;A#;7;7;M;m7
113435;390;Eb7;D#;7;7;M;m7
113443;390;Bb7;A#;7;7;M;m7
113447;390;D-7;D;-7;-7;-;m7
113449;390;G7;G;7;7;M;m7
113451;390;C7;C;7;7;M;m7
113455;390;F7;F;7;7;M;m7
113459;390;Bb7;A#;7;7;M;m7
113463;390;F7;F;7;7;M;m7
113467;390;Bb7;A#;7;7;M;m7
113471;390;Eb7;D#;7;7;M;m7
113475;390;Bb7;A#;7;7;M;m7
113483;390;Eb7;D#;7;7;M;m7
113491;390;Bb7;A#;7;7;M;m7
113495;390;D-7;D;-7;-7;-;m7
113497;390;G7;G;7;7;M;m7
113499;390;C7;C;7;7;M;m7
113503;390;F7;F;7;7;M;m7
113507;390;Bb7;A#;7;7;M;m7
113511;390;F7;F;7;7;M;m7
113515;390;Bb7;A#;7;7;M;m7
113519;390;Eb7;D#;7;7;M;m7
113523;390;Bb7;A#;7;7;M;m7
113531;390;Eb7;D#;7;7;M;m7
113539;390;Bb7;A#;7;7;M;m7
113543;390;D-7;D;-7;-7;-;m7
113545;390;G7;G;7;7;M;m7
113547;390;C7;C;7;7;M;m7
113551;390;F7;F;7;7;M;m7
113555;390;Bb7;A#;7;7;M;m7
113559;390;F7;F;7;7;M;m7
113563;390;Bb7;A#;7;7;M;m7
113567;390;Eb7;D#;7;7;M;m7
113571;390;Bb7;A#;7;7;M;m7
113579;390;Eb7;D#;7;7;M;m7
113587;390;Bb7;A#;7;7;M;m7
113591;390;D-7;D;-7;-7;-;m7
113593;390;G7;G;7;7;M;m7
113595;390;C7;C;7;7;M;m7
113599;390;F7;F;7;7;M;m7
113603;390;Bb7;A#;7;7;M;m7
113607;390;F7;F;7;7;M;m7
113611;390;Bb7;A#;7;7;M;m7
113615;390;Eb7;D#;7;7;M;m7
113619;390;Bb7;A#;7;7;M;m7
113627;390;Eb7;D#;7;7;M;m7
113635;390;Bb7;A#;7;7;M;m7
113639;390;D-7;D;-7;-7;-;m7
113641;390;G7;G;7;7;M;m7
113643;390;C7;C;7;7;M;m7
113647;390;F7;F;7;7;M;m7
113651;390;Bb7;A#;7;7;M;m7
113655;390;F7;F;7;7;M;m7
113659;390;Bb7;A#;7;7;M;m7
113663;390;Eb7;D#;7;7;M;m7
113667;390;Bb7;A#;7;7;M;m7
113675;390;Eb7;D#;7;7;M;m7
113683;390;Bb7;A#;7;7;M;m7
113687;390;D-7;D;-7;-7;-;m7
113689;390;G7;G;7;7;M;m7
113691;390;C7;C;7;7;M;m7
113695;390;F7;F;7;7;M;m7
113699;390;Bb7;A#;7;7;M;m7
113703;390;F7;F;7;7;M;m7
113707;390;Bb7;A#;7;7;M;m7
113711;390;Eb7;D#;7;7;M;m7
113715;391;NC;N;No Chord;C;none;none
113718;391;Bb7;A#;7;7;M;m7
113722;391;Eb7;D#;7;7;M;m7
113724;391;Em7b5;E;m7b5;-7b5;half;m7
113726;391;Bb7;A#;7;7;M;m7
113734;391;Eb7;D#;7;7;M;m7
113742;391;Bb7;A#;7;7;M;m7
113748;391;G7;G;7;7;M;m7
113750;391;C-7;C;-7;-7;-;m7
113754;391;F7;F;7;7;M;m7
113758;391;Bb7;A#;7;7;M;m7
113760;391;F7;F;7;7;M;m7
113762;391;B7;B;7;7;M;m7
113763;391;G7;G;7;7;M;m7
113764;391;C-7;C;-7;-7;-;m7
113765;391;F7;F;7;7;M;m7
113766;391;Bb7;A#;7;7;M;m7
113770;391;A-7;A;-7;-7;-;m7
113772;391;D-7;D;-7;-7;-;m7
113774;391;G-7;G;-7;-7;-;m7
113778;391;F7;F;7;7;M;m7
113782;391;Eb7;D#;7;7;M;m7
113790;391;F7;F;7;7;M;m7
113794;391;Eb7;D#;7;7;M;m7
113796;391;G7;G;7;7;M;m7
113798;391;C-7;C;-7;-7;-;m7
113804;391;F7;F;7;7;M;m7
113806;391;Bb7;A#;7;7;M;m7
113814;391;NC;N;No Chord;C;none;none
113819;392;Eb7;D#;7;7;M;m7
113823;392;Ab7;G#;7;7;M;m7
113827;392;Eb7;D#;7;7;M;m7
113831;392;Eb7;D#;7;7;M;m7
113835;392;Ab7;G#;7;7;M;m7
113839;392;Ab7;G#;7;7;M;m7
113843;392;Eb7;D#;7;7;M;m7
113847;392;Bb-7;A#;-7;-7;-;m7
113849;392;A7;A;7;7;M;m7
113851;392;Ab7;G#;7;7;M;m7
113855;392;Bb7;A#;7;7;M;m7
113859;392;Eb7;D#;7;7;M;m7
113863;392;Eb7;D#;7;7;M;m7
113865;392;Bb7;A#;7;7;M;m7
113867;392;Eb7;D#;7;7;M;m7
113871;392;Ab7;G#;7;7;M;m7
113875;392;Eb7;D#;7;7;M;m7
113879;392;Eb7;D#;7;7;M;m7
113883;392;Ab7;G#;7;7;M;m7
113887;392;Ab7;G#;7;7;M;m7
113891;392;Eb7;D#;7;7;M;m7
113895;392;Bb-7;A#;-7;-7;-;m7
113897;392;A7;A;7;7;M;m7
113899;392;Ab7;G#;7;7;M;m7
113903;392;Bb7;A#;7;7;M;m7
113907;392;Eb7;D#;7;7;M;m7
113911;392;Eb7;D#;7;7;M;m7
113915;393;NC;N;No Chord;C;none;none
113917;393;Eb-7;D#;-7;-7;-;m7
113919;393;Bb79b;A#;79b;7;M;m7
113921;393;Absus7;G#;sus7;sus7;sus;m7
113923;393;Ab7;G#;7;7;M;m7
113925;393;Dbj7;C#;j7;j7;M;j7
113927;393;Gb7;F#;7;7;M;m7
113929;393;F-7;F;-7;-7;-;m7
113931;393;Eo7;E;o7;o7;o;o7
113933;393;Eb-7;D#;-7;-7;-;m7
113937;393;Cm7b5;C;m7b5;-7b5;half;m7
113939;393;B7;B;7;7;M;m7
113941;393;Bb-7;A#;-7;-7;-;m7
113942;393;Eb7;D#;7;7;M;m7
113943;393;Eb-7;D#;-7;-7;-;m7
113944;393;Ab7;G#;7;7;M;m7
113945;393;Db6;C#;6;6;M;6
113947;393;Bb7;A#;7;7;M;m7
